,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,UUID
2404,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,2021-06,4
2405,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,2021-07,7
2406,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,2021-08,7
2407,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,2021-09,4
2408,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,2021-06,4
2409,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,2021-07,3
2410,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,2021-08,6
2411,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,2021-09,3
2412,LIMA,LIMA,SAN LUIS,150134,2021-07,2
2413,LIMA,LIMA,SAN LUIS,150134,2021-08,4
2414,LIMA,LIMA,SAN LUIS,150134,2021-09,1
2415,LIMA,LIMA,SAN MARTIN DE PORRES,150135,2021-06,4
2416,LIMA,LIMA,SAN MARTIN DE PORRES,150135,2021-07,6
2417,LIMA,LIMA,SAN MARTIN DE PORRES,150135,2021-08,6
2418,LIMA,LIMA,SAN MARTIN DE PORRES,150135,2021-09,4
2419,LIMA,LIMA,SAN MIGUEL,150136,2021-06,4
2420,LIMA,LIMA,SAN MIGUEL,150136,2021-07,3
2421,LIMA,LIMA,SAN MIGUEL,150136,2021-08,6
2422,LIMA,LIMA,SAN MIGUEL,150136,2021-09,1
2423,LIMA,LIMA,SANTA ANITA,150137,2021-06,4
2424,LIMA,LIMA,SANTA ANITA,150137,2021-07,4
2425,LIMA,LIMA,SANTA ANITA,150137,2021-08,5
2426,LIMA,LIMA,SANTA ANITA,150137,2021-09,4
2427,LIMA,LIMA,SANTA ROSA,150139,2021-08,2
2428,LIMA,LIMA,SANTIAGO DE SURCO,150140,2021-06,3
2429,LIMA,LIMA,SANTIAGO DE SURCO,150140,2021-07,6
2430,LIMA,LIMA,SANTIAGO DE SURCO,150140,2021-08,6
2431,LIMA,LIMA,SANTIAGO DE SURCO,150140,2021-09,2
2432,LIMA,LIMA,SURQUILLO,150141,2021-06,3
2433,LIMA,LIMA,SURQUILLO,150141,2021-07,4
2434,LIMA,LIMA,SURQUILLO,150141,2021-08,6
2435,LIMA,LIMA,SURQUILLO,150141,2021-09,4
2436,LIMA,LIMA,VILLA EL SALVADOR,150142,2021-06,5
2437,LIMA,LIMA,VILLA EL SALVADOR,150142,2021-07,6
2438,LIMA,LIMA,VILLA EL SALVADOR,150142,2021-08,6
2439,LIMA,LIMA,VILLA EL SALVADOR,150142,2021-09,4
2440,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,2021-06,4
2441,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,2021-07,2
2442,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,2021-08,6
2443,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,2021-09,2
2444,LIMA,OYON,ANDAJES,150902,2021-08,2
2445,LIMA,OYON,CAUJUL,150903,2021-08,2
2446,LIMA,OYON,COCHAMARCA,150904,2021-08,2
2447,LIMA,OYON,NAVAN,150905,2021-08,1
2448,LIMA,OYON,OYON,150901,2021-08,2
2449,LIMA,OYON,PACHANGARA,150906,2021-08,2
2450,LIMA,YAUYOS,ALIS,151002,2021-08,1
2451,LIMA,YAUYOS,AYAUCA,,2021-08,1
2452,LIMA,YAUYOS,AYAVIRI,151004,2021-08,1
2453,LIMA,YAUYOS,AZANGARO,151005,2021-08,3
2454,LIMA,YAUYOS,CACRA,151006,2021-08,2
2455,LIMA,YAUYOS,CARANIA,151007,2021-08,1
2456,LIMA,YAUYOS,CATAHUASI,151008,2021-08,3
2457,LIMA,YAUYOS,CHOCOS,151009,2021-08,2
2458,LIMA,YAUYOS,COLONIA,151011,2021-08,2
2459,LIMA,YAUYOS,HONGOS,151012,2021-08,1
2460,LIMA,YAUYOS,HUAMPARA,151013,2021-08,1
2461,LIMA,YAUYOS,HUANCAYA,151014,2021-08,1
2462,LIMA,YAUYOS,HUANGASCAR,151015,2021-08,2
2463,LIMA,YAUYOS,HUANTAN,151016,2021-08,2
2464,LIMA,YAUYOS,HUAÑEC,151017,2021-08,2
2465,LIMA,YAUYOS,LARAOS,151018,2021-08,1
2466,LIMA,YAUYOS,LINCHA,151019,2021-08,1
2467,LIMA,YAUYOS,MADEAN,151020,2021-08,1
2468,LIMA,YAUYOS,MIRAFLORES,151021,2021-08,1
2469,LIMA,YAUYOS,OMAS,151022,2021-08,1
2470,LIMA,YAUYOS,PUTINZA,151023,2021-08,1
2471,LIMA,YAUYOS,QUINCHES,151024,2021-08,1
2472,LIMA,YAUYOS,QUINOCAY,151025,2021-08,3
2473,LIMA,YAUYOS,SAN PEDRO DE PILAS,151027,2021-08,1
2474,LIMA,YAUYOS,TANTA,151028,2021-08,1
2475,LIMA,YAUYOS,TAURIPAMPA,151029,2021-08,1
2476,LIMA,YAUYOS,TOMAS,151030,2021-08,1
2477,LIMA,YAUYOS,TUPE,151031,2021-08,2
2478,LIMA,YAUYOS,VITIS,151033,2021-08,1
2479,LIMA,YAUYOS,VIÑAC,151032,2021-08,2
2480,LIMA,YAUYOS,YAUYOS,151001,2021-08,2
2481,LIMA,YAUYOS,YAUYOS,151001,2021-09,1
2482,LORETO,ALTO AMAZONAS,BALSAPUERTO,160202,2021-06,2
2483,LORETO,ALTO AMAZONAS,BALSAPUERTO,160202,2021-07,3
2484,LORETO,ALTO AMAZONAS,BALSAPUERTO,160202,2021-08,4
2485,LORETO,ALTO AMAZONAS,BALSAPUERTO,160202,2021-09,1
2486,LORETO,ALTO AMAZONAS,JEBEROS,160205,2021-08,1
2487,LORETO,ALTO AMAZONAS,JEBEROS,160205,2021-09,1
2488,LORETO,ALTO AMAZONAS,LAGUNAS,160206,2021-06,2
2489,LORETO,ALTO AMAZONAS,LAGUNAS,160206,2021-07,3
2490,LORETO,ALTO AMAZONAS,LAGUNAS,160206,2021-08,1
2491,LORETO,ALTO AMAZONAS,SANTA CRUZ,160210,2021-08,2
2492,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,160211,2021-08,3
2493,LORETO,ALTO AMAZONAS,YURIMAGUAS,160201,2021-06,4
2494,LORETO,ALTO AMAZONAS,YURIMAGUAS,160201,2021-07,4
2495,LORETO,ALTO AMAZONAS,YURIMAGUAS,160201,2021-08,7
2496,LORETO,ALTO AMAZONAS,YURIMAGUAS,160201,2021-09,4
2497,LORETO,DATEM DEL MARAÑON,ANDOAS,160706,2021-07,2
2498,LORETO,DATEM DEL MARAÑON,ANDOAS,160706,2021-08,1
2499,LORETO,DATEM DEL MARAÑON,ANDOAS,160706,2021-09,1
2500,LORETO,DATEM DEL MARAÑON,BARRANCA,160701,2021-06,3
2501,LORETO,DATEM DEL MARAÑON,BARRANCA,160701,2021-07,5
2502,LORETO,DATEM DEL MARAÑON,BARRANCA,160701,2021-08,6
2503,LORETO,DATEM DEL MARAÑON,BARRANCA,160701,2021-09,2
2504,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,160702,2021-08,1
2505,LORETO,DATEM DEL MARAÑON,MANSERICHE,160703,2021-08,2
2506,LORETO,DATEM DEL MARAÑON,MANSERICHE,160703,2021-09,3
2507,LORETO,DATEM DEL MARAÑON,MORONA,160704,2021-08,3
2508,LORETO,DATEM DEL MARAÑON,MORONA,160704,2021-09,1
2509,LORETO,DATEM DEL MARAÑON,PASTAZA,160705,2021-08,2
2510,LORETO,DATEM DEL MARAÑON,PASTAZA,160705,2021-09,2
2511,LORETO,LORETO,NAUTA,160301,2021-06,2
2512,LORETO,LORETO,NAUTA,160301,2021-07,4
2513,LORETO,LORETO,NAUTA,160301,2021-08,5
2514,LORETO,LORETO,TIGRE,160303,2021-08,2
2515,LORETO,LORETO,TIGRE,160303,2021-09,2
2516,LORETO,LORETO,TROMPETEROS,160304,2021-06,1
2517,LORETO,LORETO,TROMPETEROS,160304,2021-08,4
2518,LORETO,MARISCAL RAMON CASTILLA,PEBAS,160402,2021-08,1
2519,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,160401,2021-06,3
2520,LORETO,MARISCAL RAMON CASTILLA,YAVARI,160403,2021-09,2
2521,LORETO,MAYNAS,ALTO NANAY,160102,2021-08,1
2522,LORETO,MAYNAS,BELEN,160112,2021-08,4
2523,LORETO,MAYNAS,FERNANDO LORES,160103,2021-08,2
2524,LORETO,MAYNAS,FERNANDO LORES,160103,2021-09,1
2525,LORETO,MAYNAS,INDIANA,160104,2021-08,2
2526,LORETO,MAYNAS,IQUITOS,160101,2021-06,3
2527,LORETO,MAYNAS,IQUITOS,160101,2021-07,6
2528,LORETO,MAYNAS,IQUITOS,160101,2021-08,7
2529,LORETO,MAYNAS,IQUITOS,160101,2021-09,4
2530,LORETO,MAYNAS,MAZAN,160106,2021-08,1
2531,LORETO,MAYNAS,MAZAN,160106,2021-09,1
2532,LORETO,MAYNAS,NAPO,160107,2021-06,1
2533,LORETO,MAYNAS,NAPO,160107,2021-07,2
2534,LORETO,MAYNAS,NAPO,160107,2021-08,1
2535,LORETO,MAYNAS,NAPO,160107,2021-09,1
2536,LORETO,MAYNAS,PUNCHANA,160108,2021-06,4
2537,LORETO,MAYNAS,PUNCHANA,160108,2021-07,6
2538,LORETO,MAYNAS,PUNCHANA,160108,2021-08,5
2539,LORETO,MAYNAS,PUNCHANA,160108,2021-09,3
2540,LORETO,MAYNAS,SAN JUAN BAUTISTA,160113,2021-06,2
2541,LORETO,MAYNAS,SAN JUAN BAUTISTA,160113,2021-07,4
2542,LORETO,MAYNAS,SAN JUAN BAUTISTA,160113,2021-08,5
2543,LORETO,MAYNAS,SAN JUAN BAUTISTA,160113,2021-09,1
2544,LORETO,MAYNAS,TORRES CAUSANA,160110,2021-09,1
2545,LORETO,PUTUMAYO,PUTUMAYO,160801,2021-08,1
2546,LORETO,PUTUMAYO,PUTUMAYO,160801,2021-09,2
2547,LORETO,PUTUMAYO,ROSA PANDURO,160802,2021-08,1
2548,LORETO,PUTUMAYO,ROSA PANDURO,160802,2021-09,1
2549,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,160803,2021-08,1
2550,LORETO,REQUENA,JENARO HERRERA,160510,2021-08,1
2551,LORETO,REQUENA,PUINAHUA,160506,2021-08,2
2552,LORETO,REQUENA,REQUENA,160501,2021-06,2
2553,LORETO,REQUENA,REQUENA,160501,2021-07,3
2554,LORETO,REQUENA,REQUENA,160501,2021-09,4
2555,LORETO,REQUENA,SAQUENA,160507,2021-08,1
2556,LORETO,REQUENA,YAQUERANA,160511,2021-09,1
2557,LORETO,UCAYALI,CONTAMANA,160601,2021-07,3
2558,LORETO,UCAYALI,CONTAMANA,160601,2021-09,1
2559,LORETO,UCAYALI,SARAYACU,160605,2021-07,1
2560,LORETO,UCAYALI,VARGAS GUERRA,160606,2021-07,2
2561,MADRE DE DIOS,MANU,FITZCARRALD,170202,2021-08,1
2562,MADRE DE DIOS,MANU,HUEPETUHE,170204,2021-08,3
2563,MADRE DE DIOS,MANU,MADRE DE DIOS,170203,2021-08,2
2564,MADRE DE DIOS,MANU,MADRE DE DIOS,170203,2021-09,1
2565,MADRE DE DIOS,MANU,MANU,170201,2021-08,2
2566,MADRE DE DIOS,MANU,MANU,170201,2021-09,1
2567,MADRE DE DIOS,TAHUAMANU,IBERIA,170302,2021-08,3
2568,MADRE DE DIOS,TAHUAMANU,IÑAPARI,170301,2021-08,1
2569,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,2021-08,1
2570,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102,2021-08,4
2571,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102,2021-09,1
2572,MADRE DE DIOS,TAMBOPATA,LABERINTO,170104,2021-08,1
2573,MADRE DE DIOS,TAMBOPATA,LABERINTO,170104,2021-09,2
2574,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,170103,2021-08,1
2575,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,2021-06,3
2576,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,2021-07,2
2577,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,2021-08,4
2578,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,2021-09,2
2579,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,180202,2021-07,1
2580,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,180203,2021-07,1
2581,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,180204,2021-07,1
2582,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,180205,2021-07,1
2583,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,180206,2021-07,1
2584,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,180207,2021-07,1
2585,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,180201,2021-07,1
2586,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,180208,2021-07,2
2587,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,180209,2021-07,1
2588,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,180210,2021-07,2
2589,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,180211,2021-07,1
2590,MOQUEGUA,ILO,EL ALGARROBAL,180302,2021-07,1
2591,MOQUEGUA,ILO,EL ALGARROBAL,180302,2021-08,1
2592,MOQUEGUA,ILO,ILO,180301,2021-06,3
2593,MOQUEGUA,ILO,ILO,180301,2021-07,3
2594,MOQUEGUA,ILO,ILO,180301,2021-08,4
2595,MOQUEGUA,ILO,ILO,180301,2021-09,2
2596,MOQUEGUA,ILO,PACOCHA,180303,2021-07,1
2597,MOQUEGUA,ILO,PACOCHA,180303,2021-08,2
2598,MOQUEGUA,MARISCAL NIETO,CARUMAS,180102,2021-07,1
2599,MOQUEGUA,MARISCAL NIETO,CARUMAS,180102,2021-09,1
2600,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,180103,2021-07,1
2601,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,2021-06,4
2602,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,2021-07,4
2603,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,2021-08,6
2604,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,2021-09,4
2605,MOQUEGUA,MARISCAL NIETO,SAMEGUA,180104,2021-07,1
2606,MOQUEGUA,MARISCAL NIETO,SAMEGUA,180104,2021-08,2
2607,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,180105,2021-07,1
2608,MOQUEGUA,MARISCAL NIETO,TORATA,180106,2021-07,1
2609,MOQUEGUA,MARISCAL NIETO,TORATA,180106,2021-08,2
2610,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,190202,2021-08,1
2611,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,190203,2021-08,1
2612,PASCO,DANIEL ALCIDES CARRION,PAUCAR,190204,2021-08,4
2613,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,190205,2021-08,3
2614,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206,2021-06,4
2615,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206,2021-07,2
2616,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206,2021-08,3
2617,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206,2021-09,1
2618,PASCO,DANIEL ALCIDES CARRION,TAPUC,190207,2021-08,4
2619,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,190208,2021-08,2
2620,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201,2021-06,4
2621,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201,2021-07,2
2622,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201,2021-08,6
2623,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201,2021-09,3
2624,PASCO,OXAPAMPA,CHONTABAMBA,190302,2021-07,1
2625,PASCO,OXAPAMPA,CHONTABAMBA,190302,2021-08,4
2626,PASCO,OXAPAMPA,CHONTABAMBA,190302,2021-09,2
2627,PASCO,OXAPAMPA,CONSTITUCIÓN,,2021-06,3
2628,PASCO,OXAPAMPA,CONSTITUCIÓN,,2021-07,3
2629,PASCO,OXAPAMPA,CONSTITUCIÓN,,2021-08,4
2630,PASCO,OXAPAMPA,CONSTITUCIÓN,,2021-09,1
2631,PASCO,OXAPAMPA,HUANCABAMBA,190303,2021-07,1
2632,PASCO,OXAPAMPA,HUANCABAMBA,190303,2021-08,1
2633,PASCO,OXAPAMPA,OXAPAMPA,190301,2021-06,3
2634,PASCO,OXAPAMPA,OXAPAMPA,190301,2021-07,4
2635,PASCO,OXAPAMPA,OXAPAMPA,190301,2021-08,5
2636,PASCO,OXAPAMPA,OXAPAMPA,190301,2021-09,3
2637,PASCO,OXAPAMPA,PALCAZU,190304,2021-06,4
2638,PASCO,OXAPAMPA,PALCAZU,190304,2021-07,2
2639,PASCO,OXAPAMPA,PALCAZU,190304,2021-08,4
2640,PASCO,OXAPAMPA,PALCAZU,190304,2021-09,1
2641,PASCO,OXAPAMPA,POZUZO,190305,2021-06,2
2642,PASCO,OXAPAMPA,POZUZO,190305,2021-07,2
2643,PASCO,OXAPAMPA,POZUZO,190305,2021-08,5
2644,PASCO,OXAPAMPA,POZUZO,190305,2021-09,4
2645,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306,2021-06,3
2646,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306,2021-07,3
2647,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306,2021-08,6
2648,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306,2021-09,2
2649,PASCO,OXAPAMPA,VILLA RICA,190307,2021-06,4
2650,PASCO,OXAPAMPA,VILLA RICA,190307,2021-07,4
2651,PASCO,OXAPAMPA,VILLA RICA,190307,2021-08,5
2652,PASCO,OXAPAMPA,VILLA RICA,190307,2021-09,4
2653,PASCO,PASCO,CHAUPIMARCA,190101,2021-08,6
2654,PASCO,PASCO,CHAUPIMARCA,190101,2021-09,1
2655,PASCO,PASCO,HUACHON,190102,2021-08,1
2656,PASCO,PASCO,HUARIACA,190103,2021-06,4
2657,PASCO,PASCO,HUARIACA,190103,2021-07,2
2658,PASCO,PASCO,HUARIACA,190103,2021-08,1
2659,PASCO,PASCO,HUARIACA,190103,2021-09,2
2660,PASCO,PASCO,HUAYLLAY,190104,2021-08,3
2661,PASCO,PASCO,NINACACA,190105,2021-08,2
2662,PASCO,PASCO,PALLANCHACRA,190106,2021-08,3
2663,PASCO,PASCO,PAUCARTAMBO,190107,2021-06,4
2664,PASCO,PASCO,PAUCARTAMBO,190107,2021-07,1
2665,PASCO,PASCO,PAUCARTAMBO,190107,2021-08,2
2666,PASCO,PASCO,PAUCARTAMBO,190107,2021-09,2
2667,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,,2021-08,2
2668,PASCO,PASCO,SIMON BOLIVAR,190109,2021-08,3
2669,PASCO,PASCO,SIMON BOLIVAR,190109,2021-09,3
2670,PASCO,PASCO,TICLACAYAN,190110,2021-08,1
2671,PASCO,PASCO,TICLACAYAN,190110,2021-09,1
2672,PASCO,PASCO,TINYAHUARCO,190111,2021-06,3
2673,PASCO,PASCO,TINYAHUARCO,190111,2021-07,2
2674,PASCO,PASCO,TINYAHUARCO,190111,2021-08,2
2675,PASCO,PASCO,TINYAHUARCO,190111,2021-09,3
2676,PASCO,PASCO,VICCO,190112,2021-08,2
2677,PASCO,PASCO,YANACANCHA,190113,2021-06,4
2678,PASCO,PASCO,YANACANCHA,190113,2021-07,4
2679,PASCO,PASCO,YANACANCHA,190113,2021-08,5
2680,PASCO,PASCO,YANACANCHA,190113,2021-09,3
2681,PIURA,AYABACA,AYABACA,200201,2021-06,1
2682,PIURA,AYABACA,AYABACA,200201,2021-07,1
2683,PIURA,AYABACA,AYABACA,200201,2021-08,2
2684,PIURA,AYABACA,FRIAS,200202,2021-07,1
2685,PIURA,AYABACA,FRIAS,200202,2021-08,3
2686,PIURA,AYABACA,PACAIPAMPA,200206,2021-06,1
2687,PIURA,AYABACA,PACAIPAMPA,200206,2021-07,1
2688,PIURA,AYABACA,PACAIPAMPA,200206,2021-08,4
2689,PIURA,AYABACA,PACAIPAMPA,200206,2021-09,2
2690,PIURA,AYABACA,PAIMAS,200207,2021-06,2
2691,PIURA,AYABACA,PAIMAS,200207,2021-08,3
2692,PIURA,AYABACA,PAIMAS,200207,2021-09,1
2693,PIURA,AYABACA,SAPILLICA,200208,2021-08,1
2694,PIURA,AYABACA,SAPILLICA,200208,2021-09,1
2695,PIURA,AYABACA,SUYO,200210,2021-08,2
2696,PIURA,HUANCABAMBA,CANCHAQUE,200302,2021-06,2
2697,PIURA,HUANCABAMBA,CANCHAQUE,200302,2021-07,2
2698,PIURA,HUANCABAMBA,CANCHAQUE,200302,2021-08,4
2699,PIURA,HUANCABAMBA,CANCHAQUE,200302,2021-09,2
2700,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,2021-08,2
2701,PIURA,HUANCABAMBA,HUANCABAMBA,200301,2021-06,2
2702,PIURA,HUANCABAMBA,HUANCABAMBA,200301,2021-08,5
2703,PIURA,HUANCABAMBA,HUARMACA,200304,2021-06,1
2704,PIURA,HUANCABAMBA,HUARMACA,200304,2021-07,3
2705,PIURA,HUANCABAMBA,HUARMACA,200304,2021-08,6
2706,PIURA,HUANCABAMBA,HUARMACA,200304,2021-09,1
2707,PIURA,HUANCABAMBA,LALAQUIZ,200305,2021-06,1
2708,PIURA,HUANCABAMBA,LALAQUIZ,200305,2021-08,3
2709,PIURA,HUANCABAMBA,LALAQUIZ,200305,2021-09,1
2710,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306,2021-06,1
2711,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306,2021-07,1
2712,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306,2021-08,2
2713,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306,2021-09,1
2714,PIURA,HUANCABAMBA,SONDOR,200307,2021-08,2
2715,PIURA,HUANCABAMBA,SONDORILLO,200308,2021-08,1
2716,PIURA,MORROPON,BUENOS AIRES,200402,2021-06,2
2717,PIURA,MORROPON,BUENOS AIRES,200402,2021-07,1
2718,PIURA,MORROPON,BUENOS AIRES,200402,2021-08,2
2719,PIURA,MORROPON,CHALACO,200403,2021-06,1
2720,PIURA,MORROPON,CHALACO,200403,2021-08,3
2721,PIURA,MORROPON,CHULUCANAS,200401,2021-06,3
2722,PIURA,MORROPON,CHULUCANAS,200401,2021-07,3
2723,PIURA,MORROPON,CHULUCANAS,200401,2021-08,7
2724,PIURA,MORROPON,CHULUCANAS,200401,2021-09,1
2725,PIURA,MORROPON,LA MATANZA,200404,2021-08,2
2726,PIURA,MORROPON,MORROPON,200405,2021-06,2
2727,PIURA,MORROPON,MORROPON,200405,2021-08,2
2728,PIURA,MORROPON,MORROPON,200405,2021-09,1
2729,PIURA,MORROPON,SALITRAL,200406,2021-06,2
2730,PIURA,MORROPON,SALITRAL,200406,2021-07,1
2731,PIURA,MORROPON,SALITRAL,200406,2021-08,2
2732,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,2021-08,2
2733,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,2021-08,2
2734,PIURA,MORROPON,SANTO DOMINGO,200409,2021-06,2
2735,PIURA,MORROPON,SANTO DOMINGO,200409,2021-07,1
2736,PIURA,MORROPON,SANTO DOMINGO,200409,2021-08,3
2737,PIURA,MORROPON,YAMANGO,200410,2021-08,4
2738,PIURA,MORROPON,YAMANGO,200410,2021-09,2
2739,PIURA,PAITA,AMOTAPE,200502,2021-08,1
2740,PIURA,PAITA,COLAN,200504,2021-06,2
2741,PIURA,PAITA,COLAN,200504,2021-08,1
2742,PIURA,PAITA,LA HUACA,200505,2021-08,2
2743,PIURA,PAITA,PAITA,200501,2021-06,3
2744,PIURA,PAITA,PAITA,200501,2021-07,2
2745,PIURA,PAITA,PAITA,200501,2021-08,6
2746,PIURA,PAITA,PAITA,200501,2021-09,3
2747,PIURA,PAITA,TAMARINDO,200506,2021-08,2
2748,PIURA,PAITA,VICHAYAL,200507,2021-08,1
2749,PIURA,PIURA,CASTILLA,200104,2021-06,3
2750,PIURA,PIURA,CASTILLA,200104,2021-07,3
2751,PIURA,PIURA,CASTILLA,200104,2021-08,7
2752,PIURA,PIURA,CASTILLA,200104,2021-09,3
2753,PIURA,PIURA,CATACAOS,200105,2021-06,3
2754,PIURA,PIURA,CATACAOS,200105,2021-07,1
2755,PIURA,PIURA,CATACAOS,200105,2021-08,4
2756,PIURA,PIURA,CATACAOS,200105,2021-09,1
2757,PIURA,PIURA,CURA MORI,200107,2021-07,1
2758,PIURA,PIURA,CURA MORI,200107,2021-08,1
2759,PIURA,PIURA,LA ARENA,200109,2021-07,1
2760,PIURA,PIURA,LA ARENA,200109,2021-08,4
2761,PIURA,PIURA,LA UNION,200110,2021-06,2
2762,PIURA,PIURA,LA UNION,200110,2021-07,1
2763,PIURA,PIURA,LA UNION,200110,2021-08,4
2764,PIURA,PIURA,LA UNION,200110,2021-09,3
2765,PIURA,PIURA,LAS LOMAS,200111,2021-08,2
2766,PIURA,PIURA,LAS LOMAS,200111,2021-09,1
2767,PIURA,PIURA,PIURA,200101,2021-06,3
2768,PIURA,PIURA,PIURA,200101,2021-07,5
2769,PIURA,PIURA,PIURA,200101,2021-08,6
2770,PIURA,PIURA,PIURA,200101,2021-09,3
2771,PIURA,PIURA,TAMBO GRANDE,200114,2021-06,2
2772,PIURA,PIURA,TAMBO GRANDE,200114,2021-08,3
2773,PIURA,PIURA,VEINTISEIS DE OCTUB,,2021-06,3
2774,PIURA,PIURA,VEINTISEIS DE OCTUB,,2021-07,7
2775,PIURA,PIURA,VEINTISEIS DE OCTUB,,2021-08,7
2776,PIURA,PIURA,VEINTISEIS DE OCTUB,,2021-09,4
2777,PIURA,SECHURA,BERNAL,200803,2021-06,2
2778,PIURA,SECHURA,BERNAL,200803,2021-07,1
2779,PIURA,SECHURA,BERNAL,200803,2021-08,1
2780,PIURA,SECHURA,SECHURA,200801,2021-06,3
2781,PIURA,SECHURA,SECHURA,200801,2021-07,1
2782,PIURA,SECHURA,SECHURA,200801,2021-08,3
2783,PIURA,SULLANA,BELLAVISTA,200602,2021-06,2
2784,PIURA,SULLANA,BELLAVISTA,200602,2021-08,2
2785,PIURA,SULLANA,BELLAVISTA,200602,2021-09,2
2786,PIURA,SULLANA,IGNACIO ESCUDERO,200603,2021-08,2
2787,PIURA,SULLANA,IGNACIO ESCUDERO,200603,2021-09,1
2788,PIURA,SULLANA,LANCONES,200604,2021-08,2
2789,PIURA,SULLANA,MARCAVELICA,200605,2021-08,3
2790,PIURA,SULLANA,MIGUEL CHECA,200606,2021-08,2
2791,PIURA,SULLANA,MIGUEL CHECA,200606,2021-09,1
2792,PIURA,SULLANA,QUERECOTILLO,200607,2021-06,2
2793,PIURA,SULLANA,QUERECOTILLO,200607,2021-07,1
2794,PIURA,SULLANA,QUERECOTILLO,200607,2021-08,3
2795,PIURA,SULLANA,QUERECOTILLO,200607,2021-09,1
2796,PIURA,SULLANA,SALITRAL,200608,2021-08,1
2797,PIURA,SULLANA,SULLANA,200601,2021-06,3
2798,PIURA,SULLANA,SULLANA,200601,2021-07,2
